,input_energy,sync_time
349,349,5.127275692892125
350,350,5.054143550034982
351,351,5.3019028092942415
352,352,4.488865823632397
353,353,4.198115038116169
354,354,4.283016934059732
355,355,4.619330668627634
356,356,4.3117813019343
357,357,4.3117813019343
358,358,4.3117813019343
359,359,4.383947968600967
360,360,4.881266024156526
361,361,4.953266024156525
362,362,5.246486465751967
363,363,5.247042021307522
364,364,5.05942952130752
365,365,5.05942952130752
366,366,7.495137620012004
367,367,7.5024709533453375
368,368,5.496850767642475
369,369,5.025971240225451
370,370,5.056702721706932
371,371,5.056702721706932
372,372,4.893211451865662
373,373,5.485955224384072
374,374,5.485955224384072
375,375,5.502010779939626
376,376,4.759899624373248
377,377,4.759899624373248
378,378,5.238573844495527
379,379,5.425131251902935
380,380,5.5437423630140445
381,381,5.6956173630140405
382,382,5.7016506963473725
383,383,5.580138615218624
384,384,5.5438330596630685
385,385,4.617313045413931
386,386,4.501054403438624
387,387,4.477221070105289
388,388,4.413150302909521
389,389,4.878562726596948
390,390,4.873118282152506
391,391,4.441193646094859
392,392,4.766197349798563
393,393,5.580859828986042
394,394,7.244678621582742
395,395,8.684417450917888
396,396,8.638076320313605
397,397,12.046092472576992
398,398,11.907406457878789
399,399,10.869826407373731
400,400,6.394416692143443
401,401,6.394416692143443
402,402,6.296322247699
403,403,4.955224538147352
404,404,5.7433566523703075
405,405,6.0929347942357515
406,406,6.334747294235752
407,407,6.334747294235752
408,408,6.458580627569088
409,409,6.736798220161679
410,410,7.744424471936097
411,411,7.729424471936097
412,412,8.066106291903807
413,413,7.762609769417035
414,414,7.746498658305924
415,415,5.943021806454079
416,416,5.2449792138614875
417,417,5.23727551015778
418,418,5.003812547194817
419,419,5.041590324972594
420,420,5.209090324972596
421,421,5.786589399046669
422,422,7.6431771958178025
423,423,7.709774418040024
424,424,11.66471643852671
425,425,12.075287734823009
426,426,12.075287734823009
427,427,8.89093709645171
428,428,8.89093709645171
429,429,7.760911423051039
430,430,7.973328089717703
431,431,7.770828089717704
432,432,6.995389200828814
433,433,6.93572716379178
434,434,5.290952163791786
435,435,5.074188936278558
436,436,3.9462791151409125
437,437,3.7995152262520224
438,438,4.470151601913399
439,439,4.470151601913399
440,440,4.470151601913399
441,441,4.506096046357843
442,442,5.938730262620196
443,443,6.109996112293399
444,444,6.109996112293399
445,445,6.109996112293399
446,446,7.210871738666901
447,447,8.666794329953044
448,448,8.666794329953044
449,449,8.666794329953044
450,450,8.725537054820768
451,451,7.6675851786569424
452,452,7.623712162783926
453,453,7.591304755376518
454,454,9.805868152482052
455,455,8.139765205730702
456,456,7.807578182908752
457,457,7.83307818290875
458,458,7.856557018887588
459,459,7.85389035222092
460,460,7.794649611480179
461,461,7.705139294019863
462,462,7.705139294019863
463,463,7.4655443833749535
464,464,7.499775864856436
465,465,7.499775864856436
466,466,8.038248988954559
467,467,8.008076766732334
468,468,8.019836025991593
469,469,8.026969359324927
470,470,8.026969359324927
471,471,8.02206195191752
472,472,8.16986329871887
473,473,8.316285520941088
474,474,8.295729965385535
475,475,8.291593457449027
476,476,8.291593457449027
477,477,8.291037901893471
478,478,8.291037901893471
479,479,7.86279693329417
480,480,7.780442766627506
481,481,7.7531649888497265
482,482,7.768925174034911
483,483,7.768925174034911
484,484,7.680455729590467
485,485,7.183794594931127
486,486,7.219405706042237
487,487,7.736231656018189
488,488,7.736231656018189
489,489,7.730731656018188
490,490,9.040087180980704
491,491,9.040087180980704
492,492,9.040087180980704
493,493,9.040087180980704
494,494,9.137691116165891
495,495,9.146080005054781
496,496,8.233003889195329
497,497,8.233003889195329
498,498,8.256577607144047
499,499,8.27968871825516
500,500,7.912915570107009
501,501,7.912915570107009
502,502,7.819082236773673
503,503,7.775193347884785
504,504,7.831948771165206
505,505,7.8535043267207625
506,506,7.8535043267207625
507,507,7.8535043267207625
508,508,7.813067818784254
509,509,7.813067818784254
510,510,7.748790041006478
511,511,7.565097735472504
512,512,6.857960250788252
513,513,6.874238028566029
514,514,6.496015079676828
515,515,6.167563539459601
516,516,6.5317989018928
517,517,8.347839243572741
518,518,6.079003835173044
519,519,6.0350749771483585
520,520,5.738360050100096
521,521,5.493151716766757
522,522,5.493151716766757
523,523,5.493151716766757
524,524,5.493151716766757
525,525,5.493151716766757
526,526,5.493151716766757
527,527,5.493151716766757
528,528,5.493151716766757
529,529,5.493151716766757
530,530,5.508105883433424
531,531,5.60430338377259
532,532,5.805805893758068
533,533,6.8291556557925155
534,534,6.8291556557925155
535,535,7.089459888596748
536,536,7.125742716879578
537,537,7.125742716879578
538,538,7.162540997302858
539,539,7.162540997302858
540,540,7.162540997302858
541,541,7.162540997302858
542,542,7.162540997302858
543,543,7.162540997302858
544,544,7.162540997302858
545,545,7.046474408798767
546,546,6.991085519909878
547,547,7.251941303526006
548,548,6.623897436282142
549,549,6.623897436282142
550,550,6.623897436282142
551,551,6.583000000384705
552,552,6.6060000003847055
553,553,6.6060000003847055
554,554,6.6060000003847055
555,555,6.292256837991539
556,556,6.040573813300183
557,557,6.040573813300183
558,558,6.040573813300183
559,559,5.238157868322591
560,560,5.2363986090633325
561,561,5.2363986090633325
562,562,5.2363986090633325
563,563,5.220870831285554
564,564,5.220870831285554
565,565,5.241698838804351
566,566,5.241698838804351
567,567,6.026007776471625
568,568,6.026007776471625
569,569,6.122007776471623
570,570,6.370588081400611
571,571,6.412078277479043
572,572,6.412078277479043
573,573,6.449536610812375
574,574,6.732900631976396
575,575,7.832661577739962
576,576,8.510641043960284
577,577,9.228172077510076
578,578,9.232838744176743
579,579,9.533289365881096
580,580,8.641325366790133
581,581,8.121647420662189
582,582,8.121647420662189
583,583,8.100165939180707
584,584,8.073165939180708
585,585,8.073165939180708
586,586,7.017981622411154
587,587,6.547158705744484
588,588,6.547158705744484
589,589,6.187753749317467
590,590,5.9670994283298135
591,591,5.678141535913587
592,592,5.650141535913588
593,593,5.745752647024699
594,594,6.246890273287325
595,595,6.246890273287325
596,596,6.246890273287325
597,597,6.061288421435477
598,598,6.061288421435477
599,599,6.0580106436577
600,600,7.073603951969765
601,601,7.073603951969765
602,602,7.073603951969765
603,603,9.856715483956306
604,604,9.856715483956306
605,605,9.856715483956306
606,606,6.967840880570548
607,607,6.967840880570548
608,608,6.967840880570548
609,609,7.108774213903881
610,610,7.140885325014992
611,611,7.140885325014992
612,612,6.086634770620467
613,613,7.093258799834742
614,614,7.3059915379299785
615,615,7.3059915379299785
616,616,7.3059915379299785
617,617,7.35632487126331
618,618,7.35632487126331
619,619,7.964894699262307
620,620,7.959876180743792
621,621,7.987251180743792
622,622,7.987251180743792
623,623,8.008251180743791
624,624,8.008251180743791
625,625,8.008251180743791
626,626,8.008251180743791
627,627,8.349667053759664
628,628,8.747948535241141
629,629,8.750559646352254
630,630,8.667212115488057
631,631,8.667212115488057
632,632,8.667212115488057
633,633,8.667212115488057
634,634,8.667212115488057
635,635,8.667212115488057
636,636,8.667212115488057
637,637,7.843177528206965
638,638,7.843177528206965
639,639,7.841788639318077
640,640,7.841788639318077
641,641,7.841788639318077
642,642,7.8190406969312445
643,643,7.8190406969312445
644,644,7.8190406969312445
645,645,7.8190406969312445
646,646,7.688888845079392
647,647,7.688888845079392
648,648,7.796638845079392
649,649,7.720053428412726
650,650,7.593701576560874
651,651,7.595034909894205
652,652,7.576455280264575
653,653,7.544455280264575
654,654,7.544455280264575
655,655,7.521408983968278
656,656,7.521408983968278
657,657,7.521408983968278
658,658,7.521408983968278
659,659,7.521408983968278
660,660,7.521408983968278
661,661,7.188848646243924
662,662,7.188848646243924
663,663,7.188848646243924
664,664,7.0469484563104
665,665,7.0469484563104
666,666,7.0469484563104
667,667,6.9559379080778365
668,668,6.636432843215004
669,669,6.619284695066856
670,670,6.453248207277519
671,671,6.453248207277519
672,672,6.453248207277519
673,673,6.390197702227014
674,674,6.390197702227014
675,675,6.314478257782568
676,676,6.314478257782568
677,677,6.314478257782568
678,678,6.065612631189141
679,679,6.065612631189141
680,680,6.065612631189141
681,681,5.782669041445555
682,682,5.782669041445555
683,683,5.782669041445555
684,684,5.25805561551963
685,685,5.25805561551963
686,686,5.308129689593704
687,687,5.308129689593704
688,688,5.308129689593704
689,689,5.314453763667777
690,690,5.314453763667777
691,691,5.314453763667777
692,692,5.314453763667777
693,693,5.314453763667777
694,694,5.314453763667777
695,695,6.287050162222805
696,696,6.287050162222805
697,697,6.498503865926509
698,698,6.498503865926509
699,699,6.604049846566238
700,700,6.6098831798995725
701,701,6.610105402121794
702,702,6.427302371818766
703,703,6.403469038485433
704,704,5.753417704789357
705,705,5.753417704789357
706,706,6.112166818393929
707,707,6.112166818393929
708,708,5.320104567990015
709,709,5.315024321076434
710,710,5.848808706783033
711,711,6.276471064532401
712,712,6.276471064532401
713,713,6.276471064532401
714,714,6.276471064532401
715,715,6.276471064532401
716,716,6.276471064532401
717,717,6.276471064532401
718,718,6.276471064532401
719,719,6.276471064532401
720,720,6.273498842310178
721,721,6.273498842310178
722,722,6.273498842310178
723,723,6.273498842310178
724,724,6.472628008976846
725,725,6.5273514998378355
726,726,6.565976499837836
727,727,6.641698549527279
728,728,6.641698549527279
729,729,6.641698549527279
730,730,6.641698549527279
731,731,6.641698549527279
732,732,6.641698549527279
733,733,6.6436429939717225
734,734,6.648865216193945
735,735,6.648865216193945
736,736,6.662162513491242
737,737,6.686492600071328
738,738,6.686492600071328
739,739,6.686492600071328
740,740,6.767762970441699
741,741,6.767762970441699
742,742,6.767762970441699
743,743,6.767762970441699
744,744,6.767762970441699
745,745,6.767762970441699
746,746,6.767762970441699
747,747,6.7684851926639205
748,748,6.7684851926639205
749,749,6.725022229700958
750,750,6.733022229700958
751,751,6.733022229700958
752,752,6.733022229700958
753,753,6.697194451923179
754,754,6.697194451923179
755,755,6.692861118589846
756,756,6.682750007478735
757,757,6.682750007478735
758,758,6.682750007478735
759,759,6.686171083316477
760,760,6.686171083316477
761,761,6.682393305538699
762,762,6.682393305538699
763,763,6.835666341453404
764,764,6.835666341453404
765,765,6.666929017820248
766,766,6.666317906709138
767,767,6.54920570627341
768,768,6.431758548852641
769,769,6.431758548852641
770,770,6.431758548852641
771,771,6.431758548852641
772,772,6.431758548852641
773,773,6.198544982529426
774,774,6.198544982529426
775,775,5.828210035357576
776,776,5.828210035357576
777,777,5.120128919662188
778,778,5.120462252995521
779,779,5.120462252995521
780,780,5.150005462872064
781,781,5.150005462872064
782,782,5.227010563586814
783,783,5.227010563586814
784,784,5.227010563586814
785,785,5.227010563586814
786,786,5.227010563586814
787,787,5.227010563586814
788,788,6.245547414081206
789,789,6.245547414081206
790,790,6.245547414081206
791,791,6.246714080747872
792,792,6.246714080747872
793,793,6.246714080747872
794,794,6.246714080747872
795,795,6.246714080747872
796,796,6.234269636303428
797,797,6.234269636303428
798,798,6.234269636303428
799,799,6.6929622529460415
800,800,6.6929622529460415
801,801,6.6929622529460415
802,802,6.6929622529460415
803,803,6.697128919612708
804,804,6.506636988395778
805,805,6.506636988395778
806,806,6.593568205326993
807,807,6.593568205326993
808,808,6.593568205326993
809,809,6.593568205326993
810,810,6.635234871993658
811,811,6.524343765189182
812,812,6.524343765189182
813,813,6.524343765189182
814,814,6.524343765189182
815,815,6.484732654078072
816,816,6.484732654078072
817,817,6.484732654078072
818,818,6.484732654078072
819,819,6.484732654078072
820,820,6.382911027093943
821,821,6.382911027093943
822,822,6.17217830507007
823,823,6.17217830507007
824,824,6.17217830507007
825,825,6.17217830507007
826,826,6.165567193958961
827,827,6.085344971736739
828,828,6.085344971736739
829,829,6.085344971736739
830,830,6.085344971736739
831,831,5.978254230995996
832,832,6.053143119884887
833,833,6.053143119884887
834,834,6.053143119884887
835,835,6.053143119884887
836,836,6.053143119884887
837,837,6.053143119884887
838,838,5.668622867953194
839,839,5.668622867953194
840,840,5.668622867953194
841,841,5.666122867953193
842,842,4.63002574769323
843,843,4.633525747693231
844,844,4.499192414359896
845,845,4.499192414359896
846,846,4.499192414359896
847,847,4.499192414359896
848,848,3.9445396686488166
849,849,3.9445396686488166
850,850,3.9445396686488166
851,851,3.9445396686488166
852,852,3.9445396686488166
853,853,3.9445396686488166
854,854,3.5625952242043732
855,855,3.5625952242043732
856,856,3.546493774929011
857,857,3.7334667186519557
858,858,3.7334667186519557
859,859,3.7334667186519557
860,860,3.9057444964297336
861,861,3.908577829763067
862,862,3.908577829763067
863,863,3.908077829763067
864,864,5.364377860288098
865,865,5.364377860288098
866,866,6.008655638065883
867,867,6.008655638065883
868,868,6.086877860288106
869,869,6.288189588683168
870,870,6.3301895886831705
871,871,5.959978095731679
872,872,5.959978095731679
873,873,4.895706447799094
874,874,4.895706447799094
875,875,4.424175642955789
876,876,4.397564531844677
877,877,4.224231198511345
878,878,4.359316808580288
879,879,4.359316808580288
880,880,5.296474595981698
881,881,5.296474595981698
882,882,5.2936968182039195
883,883,5.2936968182039195
884,884,5.2761412626483635
885,885,5.276752373759475
886,886,5.331989042284186
887,887,5.421544597839741
888,888,5.753117052451214
889,889,6.1261114968956605
890,890,6.1261114968956605
891,891,6.1261114968956605
892,892,6.1261114968956605
893,893,6.1261114968956605
894,894,6.1261114968956605
895,895,6.1261114968956605
896,896,6.1261114968956605
897,897,6.414237984990899
898,898,6.414237984990899
899,899,6.520810207213123
900,900,6.520810207213123
901,901,6.520810207213123
902,902,6.520810207213123
903,903,6.520810207213123
904,904,6.520810207213123
905,905,6.520810207213123
906,906,6.520810207213123
907,907,6.535023170176088
908,908,6.254267328024411
909,909,6.254267328024411
910,910,6.254267328024411
911,911,6.254267328024411
912,912,6.254267328024411
913,913,6.254267328024411
914,914,6.254267328024411
915,915,6.254267328024411
916,916,6.2692673280244104
917,917,6.2692673280244104
918,918,6.2692673280244104
919,919,6.2692673280244104
920,920,6.2692673280244104
921,921,6.2692673280244104
922,922,6.2692673280244104
923,923,6.2692673280244104
924,924,6.267878439135521
925,925,6.147682671939752
926,926,6.156386375643457
927,927,6.113645634902717
928,928,6.113645634902717
929,929,6.113645634902717
930,930,6.113645634902717
931,931,6.113645634902717
932,932,6.113645634902717
933,933,6.113645634902717
934,934,6.097145634902717
935,935,5.926388227495311
936,936,5.926388227495311
937,937,5.949388227495311
938,938,5.949388227495311
939,939,5.949388227495311
940,940,5.949388227495311
941,941,5.949388227495311
942,942,5.949388227495311
943,943,5.949388227495311
944,944,5.949388227495311
945,945,5.813506553613635
946,946,5.813506553613635
947,947,5.813506553613635
948,948,5.813506553613635
949,949,5.813506553613635
950,950,5.813506553613635
951,951,5.813506553613635
952,952,5.813506553613635
953,953,5.813506553613635
954,954,5.892511183243265
955,955,5.892511183243265
956,956,5.892511183243265
957,957,5.892511183243265
958,958,5.892511183243265
959,959,5.892511183243265
960,960,5.892511183243265
961,961,5.892511183243265
962,962,5.482288035095115
963,963,5.482288035095115
964,964,5.482288035095115
965,965,4.741227387182166
966,966,4.745699609404388
967,967,4.745699609404388
968,968,4.72155146125624
969,969,4.72155146125624
970,970,4.72155146125624
971,971,4.72155146125624
972,972,4.727773683478462
973,973,4.727773683478462
974,974,4.727773683478462
975,975,4.729384794589573
976,976,4.729384794589573
977,977,5.606747179015854
978,978,5.606747179015854
979,979,5.603580512349187
980,980,5.603580512349187
981,981,5.603580512349187
982,982,5.603580512349187
983,983,5.852277602296277
984,984,5.820055380074056
985,985,5.820055380074056
986,986,5.820055380074056
987,987,6.022489418874759
988,988,6.022489418874759
989,989,6.022489418874759
990,990,6.018989418874758
991,991,6.018989418874758
992,992,6.018989418874758
993,993,6.018989418874758
994,994,6.018989418874758
995,995,6.026289418874758
996,996,6.026289418874758
997,997,5.926165962084634
998,998,5.838178782597456
999,999,5.838178782597456
1000,1000,5.838178782597456
1001,1001,5.838178782597456
1002,1002,5.838178782597456
1003,1003,5.820504179422853
1004,1004,5.820504179422853
1005,1005,5.415019996052535
1006,1006,5.415019996052535
1007,1007,5.415019996052535
1008,1008,5.415019996052535
1009,1009,4.5062881409710425
1010,1010,4.5062881409710425
1011,1011,4.508899252082154
1012,1012,4.508899252082154
1013,1013,4.508899252082154
1014,1014,4.508899252082154
1015,1015,4.510843696526599
1016,1016,4.510843696526599
1017,1017,4.510843696526599
1018,1018,4.510843696526599
1019,1019,4.535601633034535
1020,1020,4.535601633034535
1021,1021,4.535601633034535
1022,1022,4.535601633034535
1023,1023,4.535601633034535
1024,1024,4.535601633034535
1025,1025,4.447520968546517
1026,1026,4.447520968546517
1027,1027,5.354311047911591
1028,1028,5.346977714578258
1029,1029,5.346977714578258
1030,1030,5.346977714578258
1031,1031,5.346977714578258
1032,1032,5.315393058493602
1033,1033,5.332547820398361
1034,1034,5.332547820398361
1035,1035,5.332547820398361
1036,1036,5.2899774500279895
1037,1037,5.2899774500279895
1038,1038,5.2899774500279895
1039,1039,5.2899774500279895
1040,1040,5.4326996722502106
1041,1041,5.4326996722502106
1042,1042,5.4326996722502106
1043,1043,4.609710012274925
1044,1044,4.578348901163813
1045,1045,4.578126678941591
1046,1046,4.578126678941591
1047,1047,4.578126678941591
1048,1048,4.578126678941591
1049,1049,4.578126678941591
1050,1050,4.490548901163813
1051,1051,4.490548901163813
1052,1052,4.490548901163813
1053,1053,4.490548901163813
1054,1054,4.490548901163813
1055,1055,4.1274979752378895
1056,1056,4.552197563715257
1057,1057,4.552197563715257
1058,1058,4.552197563715257
1059,1059,4.552197563715257
1060,1060,4.552197563715257
1061,1061,4.26583645260415
1062,1062,4.26583645260415
1063,1063,4.297645375163072
1064,1064,4.297645375163072
1065,1065,4.297645375163072
1066,1066,4.297645375163072
1067,1067,4.297645375163072
1068,1068,2.578027134303165
1069,1069,2.578027134303165
1070,1070,2.584027134303165
1071,1071,2.584027134303165
1072,1072,2.584027134303165
1073,1073,3.131693800969832
1074,1074,3.7540113137412265
1075,1075,4.765982574539855
1076,1076,4.765982574539855
1077,1077,4.765982574539855
1078,1078,4.765982574539855
1079,1079,4.765982574539855
1080,1080,4.797204796762078
1081,1081,4.797204796762078
1082,1082,4.797204796762078
1083,1083,4.797204796762078
1084,1084,4.797204796762078
1085,1085,4.797204796762078
1086,1086,4.797204796762078
1087,1087,4.797204796762078
1088,1088,4.797204796762078
1089,1089,4.797204796762078
1090,1090,4.797204796762078
1091,1091,4.797204796762078
1092,1092,5.532783245392242
1093,1093,5.532783245392242
1094,1094,5.572412875021877
1095,1095,5.572412875021877
1096,1096,5.572412875021877
1097,1097,5.572412875021877
1098,1098,5.572412875021877
1099,1099,5.572412875021877
1100,1100,5.572412875021877
1101,1101,5.572412875021877
1102,1102,5.572412875021877
1103,1103,5.572412875021877
1104,1104,5.572412875021877
1105,1105,5.572412875021877
1106,1106,5.572412875021877
1107,1107,5.572412875021877
1108,1108,5.572412875021877
1109,1109,5.572412875021877
1110,1110,5.572412875021877
1111,1111,5.572412875021877
1112,1112,5.572412875021877
1113,1113,5.597968430577433
1114,1114,5.80354682563916
1115,1115,5.801213492305827
1116,1116,5.842435714528048
1117,1117,5.880102381194715
1118,1118,5.880102381194715
1119,1119,5.898213492305827
1120,1120,5.872019047861382
1121,1121,5.872019047861382
1122,1122,5.872019047861382
1123,1123,5.872019047861382
1124,1124,5.872019047861382
1125,1125,5.872019047861382
1126,1126,5.872019047861382
1127,1127,5.872019047861382
1128,1128,5.8686857145280475
1129,1129,5.8686857145280475
1130,1130,5.8686857145280475
1131,1131,5.8686857145280475
